1,0.46000000834465027,0.125,0.0476190485060215,0.3202882707118988
2,0.5066666603088379,0.125,0.023076923564076424,0.45330315828323364
3,0.4911110997200012,0.125,0.014218009077012539,0.45043525099754333
4,0.5,0.125,0.010638297535479069,0.47557875514030457
5,0.4933333396911621,0.19230769574642181,0.01373626384884119,0.49717089533805847
6,0.5088889002799988,0.4027777910232544,0.0677570104598999,0.4858229160308838
7,0.5247619152069092,0.5436241626739502,0.158203125,0.5134903192520142
8,0.534166693687439,0.5574468374252319,0.223549485206604,0.5204375386238098
9,0.54666668176651,0.5728155374526978,0.26940637826919556,0.5329627990722656
10,0.5566666722297668,0.6049046516418457,0.2991913855075836,0.5536176562309265
11,0.560606062412262,0.6062802076339722,0.3087330758571625,0.5634794235229492
12,0.5638889074325562,0.6165919303894043,0.3093363344669342,0.5778091549873352
13,0.5625640749931335,0.6178343892097473,0.30186721682548523,0.5808197259902954
14,0.5638095140457153,0.6226804256439209,0.29178744554519653,0.5883269309997559
15,0.5662222504615784,0.6333333253860474,0.29046761989593506,0.598722517490387
16,0.5716666579246521,0.6520947217941284,0.2995815873146057,0.6103717088699341
17,0.5784313678741455,0.6583747863769531,0.3135860860347748,0.6213237047195435
18,0.5848147869110107,0.6569343209266663,0.336826354265213,0.6283824443817139
19,0.5929824709892273,0.6621983647346497,0.3523537814617157,0.6417849659919739
20,0.5960000157356262,0.6662420630455017,0.3550577163696289,0.6457594633102417
21,0.6006349325180054,0.6736111044883728,0.37355583906173706,0.6523852348327637
22,0.5990909337997437,0.6556224822998047,0.39987751841545105,0.6457337737083435
23,0.598840594291687,0.6471630930900574,0.42540791630744934,0.6426498889923096
24,0.6008333563804626,0.6400322914123535,0.4445067346096039,0.6432664394378662
25,0.6053333282470703,0.6430745720863342,0.4552801847457886,0.6486434936523438
26,0.6094871759414673,0.649779736995697,0.4583117663860321,0.6546120643615723
27,0.6128395199775696,0.6549999713897705,0.4580419659614563,0.659480094909668
28,0.6157143115997314,0.6576200127601624,0.4571843147277832,0.6641672849655151
29,0.6177011728286743,0.6588628888130188,0.46071094274520874,0.6668429374694824
30,0.6231111288070679,0.666879415512085,0.47093284130096436,0.6743143796920776
31,0.6255913972854614,0.6638349294662476,0.4796141982078552,0.6760238409042358
32,0.6299999952316284,0.6672423481941223,0.4917267858982086,0.6818310022354126
33,0.6337373852729797,0.6688668727874756,0.5010300874710083,0.6857044100761414
34,0.6374509930610657,0.6739130616188049,0.50738525390625,0.6914954781532288
35,0.6390476226806641,0.6742035150527954,0.5099105834960938,0.6938256621360779
36,0.6412962675094604,0.6743487119674683,0.511203944683075,0.6964725255966187
37,0.6432432532310486,0.6771190762519836,0.5112837553024292,0.6997332572937012
38,0.645087718963623,0.6787244081497192,0.5140591263771057,0.702288806438446
39,0.6475213766098022,0.677849292755127,0.5200987458229065,0.705122709274292
40,0.6463333368301392,0.6732717156410217,0.5256101489067078,0.7029701471328735
41,0.6471544504165649,0.6691918969154358,0.5346335172653198,0.7029681205749512
42,0.6487301588058472,0.6676194071769714,0.5388925671577454,0.7044751048088074
43,0.6514728665351868,0.6731687784194946,0.5423348546028137,0.7076817154884338
44,0.6516666412353516,0.6760453581809998,0.5406249761581421,0.7077617049217224
45,0.6527407169342041,0.6785577535629272,0.5401526689529419,0.708902895450592
46,0.6539130210876465,0.6786113977432251,0.5434977412223816,0.7101489305496216
47,0.6558865308761597,0.6797101497650146,0.5488590002059937,0.7118141651153564
48,0.6569444537162781,0.6789603233337402,0.5540269613265991,0.7123059034347534
49,0.6580952405929565,0.6795786619186401,0.5602241158485413,0.713243305683136
50,0.661466658115387,0.6832400560379028,0.5681818127632141,0.717379629611969
51,0.663267970085144,0.683434784412384,0.5732330083847046,0.7192496061325073
52,0.6635897159576416,0.6802125573158264,0.5761185884475708,0.7193694710731506
53,0.6670440435409546,0.6835830211639404,0.5810810923576355,0.7233597040176392
54,0.6670370101928711,0.6834641098976135,0.5788397789001465,0.7238845229148865
55,0.6677575707435608,0.6854599118232727,0.5788022875785828,0.7251430153846741
56,0.6689285635948181,0.6878477334976196,0.5780019760131836,0.7271351218223572
57,0.6707602143287659,0.6898733973503113,0.5799274444580078,0.7299124002456665
58,0.6724137663841248,0.6916572451591492,0.5828978419303894,0.7320517301559448
59,0.6745762825012207,0.6940463185310364,0.5872201323509216,0.7350778579711914
60,0.6755555272102356,0.6932399868965149,0.5910447835922241,0.7355075478553772
61,0.6775956153869629,0.6955026388168335,0.5937217473983765,0.7383830547332764
62,0.6784946322441101,0.6963773965835571,0.5941739082336426,0.7396803498268127
63,0.6806349158287048,0.6992036700248718,0.5957539677619934,0.7425681948661804
64,0.6819791793823242,0.7007834315299988,0.5973718166351318,0.744049072265625
65,0.6832820773124695,0.7006195783615112,0.6005948781967163,0.7455627918243408
66,0.6831313371658325,0.6989820599555969,0.6034735441207886,0.7453218698501587
67,0.6847761273384094,0.6997376680374146,0.6058228611946106,0.7471013069152832
68,0.6859803795814514,0.7006579041481018,0.6072083115577698,0.748738706111908
69,0.6867632865905762,0.7012265920639038,0.6083115935325623,0.7502260208129883
70,0.6878095269203186,0.7016902565956116,0.6090404391288757,0.7520919442176819
71,0.6891079545021057,0.703177809715271,0.6100899577140808,0.7536183595657349
72,0.6901851892471313,0.7041564583778381,0.6112290024757385,0.7553011178970337
73,0.690228283405304,0.7030091285705566,0.6136277318000793,0.7549305558204651
74,0.6917117238044739,0.7037909626960754,0.6170892119407654,0.7567367553710938
75,0.6937777996063232,0.7059320211410522,0.6197183132171631,0.7595444917678833
76,0.6956140398979187,0.7087318301200867,0.6223074197769165,0.7622047662734985
77,0.6965367794036865,0.7101151347160339,0.6224545240402222,0.7635571956634521
78,0.6974359154701233,0.7105156183242798,0.6234413981437683,0.7645204067230225
